Accession	Species	Common_Name	Family	Order	File_Path
PV219191.1	Ceratophyllum demersum var. inerme		Ceratophyllaceae	Ceratophyllales	order_genomes/Ceratophyllales/PV219191.1.gb
PP692211.1	Ceratophyllum submersum		Ceratophyllaceae	Ceratophyllales	order_genomes/Ceratophyllales/PP692211.1.gb
PP692210.1	Ceratophyllum platyacanthum subsp. oryzetorum		Ceratophyllaceae	Ceratophyllales	order_genomes/Ceratophyllales/PP692210.1.gb
